Id,RoomNumber,Description,AdultsCapacity,ChildrenCapacity,Type,Amenities,HotelId,Image,BasePrice
73f1836c-8701-42e0-b8c6-752f966015d3,683,Nice normal room,3,7,2,1489022,db52ddc9-7066-488e-bf0a-e78be17ee768,room2445daf9-71bf-48df-8b62-20a5568b5834,1699
b80d93ea-b514-4488-92b0-da5d7cf05b2e,414,Nice normal room,4,2,1,12455736,efaacd4c-25e9-4a04-9de1-564601a16d3b,roome3b6d3fd-2b4e-4cab-bc46-ddfb42a5a04c,827
1f9080a5-262e-4fc8-9342-aee2358871b0,560,Nice normal room,1,6,2,7227208,8312dcf2-46ce-4646-aea6-7e0724e2a47e,room17efbd54-d6f5-4bba-a23a-a303bf3e9936,1946
6e8155fa-01e2-477d-8b61-bcef9cda6df4,214,Nice normal room,7,7,0,4190936,2536b731-13c5-4551-a950-bc9df8cce83f,room7c81b866-6bf0-4637-bb8e-b7290c9c8866,2027
956c95ea-c3be-4db1-a1eb-b3ad096b8c07,96,Nice normal room,9,9,1,8100620,27800019-e5e2-47b2-9aed-456b458f2f25,roomb80bd30d-8e2c-416d-bbf7-ca0cd03a709d,392
b8447a19-8d5d-4dcb-93ec-a451eb3bf4ae,658,Nice normal room,10,9,1,8097822,02405f5d-c46a-4438-a506-2d649f5d4190,roomc5670686-c6fe-4796-82a2-90f74af67b2d,816
a199589f-26c0-4bce-aaaf-5ffeabc49ec2,693,Nice normal room,7,5,2,146786,530ed288-6fd2-44bd-b3f6-27206e60a262,room03c78036-9e8d-42c6-a828-3de599f28ca7,1131
3732d612-90d4-4f1d-87f9-081dc43f0cea,747,Nice normal room,1,10,1,15730999,44226e16-6e16-452f-ba80-1a2095f9b582,room7d913fb2-26e8-4199-8cd0-63c6fddaab36,2288
d990613c-4e1e-4076-a733-0f515978af8b,658,Nice normal room,3,7,0,4259568,22677b81-c448-4dcb-8251-513a281e3418,roombf678933-6625-4c4f-b381-6598f1111078,1334
79fc2be1-420f-47e5-8a34-ab70ca74ab35,66,Nice normal room,6,10,0,2650409,96a6a001-3e42-48a5-81aa-71e51f5da843,roomfa9f8112-2828-4c69-ae37-65a825197e6d,2040
dab63cda-a51d-4066-a591-6100d24a3eb3,861,Nice normal room,3,2,2,1704422,d594ce88-36d3-424a-a077-a8337f88dddb,roomf9efabaf-ef1b-41fd-adbb-070110d59f6a,1198
37766a96-d554-4f58-84fd-682bd2be55a7,132,Nice normal room,6,6,2,10393267,8312dcf2-46ce-4646-aea6-7e0724e2a47e,room07e640ae-81cf-44f1-8554-44d29daea3a7,2374
bc4f52c3-4809-4901-96c7-437d139adb48,637,Nice normal room,8,1,2,15158734,da247dfb-542b-4ad1-ac13-97ba1dc77670,room9fa68664-d7e8-40e1-8f74-a2e8d69203d2,1468
ac5be432-d314-47e1-992a-17a78b1229d9,589,Nice normal room,5,10,0,8840117,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,roome1cdd682-2abb-45bf-b24a-a7c909cc4667,1070
1eb3cf3c-c456-466e-8de7-a6fa59c15190,899,Nice normal room,3,7,2,12549236,1c885ce6-afb4-4bf1-8982-fffd82e703b6,roomdf794338-9ebb-470f-99af-4f3863f1fe71,1033
6f283c26-405a-4af7-ba27-f8b2ac94b951,708,Nice normal room,1,1,1,9962049,f632c5c1-dacb-4359-a353-a020c422af52,room641a7d16-dd19-4d1a-8187-685e47ce1fda,1595
f993b0fd-b3d2-4246-8b47-3c6d1aab134b,919,Nice normal room,8,2,1,2090850,5a68f434-24e8-46a1-a84e-7b1b775c5dbd,room7618f998-49b2-462e-80fc-6de87f572017,1153
a2c58ddd-f3f6-4354-b031-07372264aa05,701,Nice normal room,5,4,1,8257024,831b3f41-978c-4cca-acc5-cc6ebb82a904,roombb2ed4bc-9b87-4dfd-acc6-65e8643ac939,1295
1e3e6136-d2f5-4979-839a-43896ae93480,778,Nice normal room,9,4,1,3234994,42aecf96-6718-4491-ad1d-5255e72f1042,room7c7c4b03-c65e-4289-912d-373f98e7d7eb,774
f124c8c8-944a-482f-9e31-100247b9a709,702,Nice normal room,10,1,2,11525677,02405f5d-c46a-4438-a506-2d649f5d4190,roomdbca08aa-e6ca-4855-aef5-40e09cc83dcf,2214
1b619b4d-d026-4802-a37c-0b93a71b8fc7,343,Nice normal room,1,7,2,4686850,b284c6d1-94f5-4a92-97ae-ab9ef5dc8fef,room8493053c-be64-4180-9ad1-369a7cac3f06,1479
b71d8039-af0c-4601-afdd-ad45518f9cfd,51,Nice normal room,4,5,0,11033649,da247dfb-542b-4ad1-ac13-97ba1dc77670,room3befa8c8-498d-490e-b061-b11b2e53cc24,1692
565c25b9-3ed1-42ba-8327-ac6c2053781a,273,Nice normal room,10,10,1,1253378,3e8dedd4-03dc-44cd-95fd-1652478c3028,room778aa999-0793-44ac-a3ea-f0bc90dbd4ab,723
487a6dc4-cf08-485f-9cd6-72089f821730,848,Nice normal room,4,3,0,16196119,b098f45e-6bca-4563-b87a-3ffa5290c8ad,room25af01c3-4c79-4a25-aba3-264a7568dfb2,794
37227ae4-be21-4aa0-8402-df07722e57f1,347,Nice normal room,1,4,0,10803905,e972cab3-8fbe-4da0-916a-0f400a7038fe,roomfdae6282-2e2b-4103-8db6-59cb6edee7c6,741
c2b9d034-bc6a-4491-bab3-ed3fcc57762d,248,Nice normal room,8,4,0,14999385,3e8dedd4-03dc-44cd-95fd-1652478c3028,room4e765368-ec05-4b02-b5ea-6f9cdcb8d04c,1328
b131b298-e133-41cb-918d-3deb9063df8c,181,Nice normal room,9,9,2,7192273,096f432c-ee3f-4283-88ab-4e541d31f48a,roomaaafb54d-c1f5-4be5-a51b-8c5c4913bb22,696
e06c6e65-c7c3-48ba-957c-40ab39440067,28,Nice normal room,5,10,2,16747245,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room878648c7-b812-47b4-bbf0-45dd09528d65,1039
7cda4bf2-5f91-4895-ba75-db9308921e75,65,Nice normal room,4,5,1,11902918,2817f748-049c-4cb0-92d2-80365d793d5a,room6a411279-ef5d-40a6-8d0f-d3541d6a54da,426
46215456-f25f-4975-b25a-e42fc4bddd73,229,Nice normal room,1,8,1,1723041,3f778229-889a-4dfe-9a03-8f41fd09e839,room6a059cff-af6c-473e-adad-cb2b45296628,2472
0333510c-ad3b-4751-ae30-07f9c0ad27ad,681,Nice normal room,2,7,2,71062,2aa87254-1db1-44c2-8345-8940c0db6be3,roomc3c12b89-a861-48ae-a735-f52a99c8700c,1312
91362de6-2c5c-4adf-8c6d-622be6ca471b,186,Nice normal room,5,6,0,11663215,560145e4-f351-4449-b361-9bdd89f0a729,roomfd9e92f4-6f6a-4a3f-883f-d33d01f30349,396
afe19a70-ec90-4556-9880-7f2f37d5273e,456,Nice normal room,6,2,2,1042927,b098f45e-6bca-4563-b87a-3ffa5290c8ad,roomfbc1b7db-0a5d-489e-adc2-4b2883ec95e2,1889
dc4fb15e-b200-4110-9b67-9ad06753bbfb,632,Nice normal room,4,8,0,4786087,22677b81-c448-4dcb-8251-513a281e3418,roomc4b9f2a3-145c-4ab5-847a-3f59a8e4fe95,1354
2541a9bd-2d86-44fc-817e-7095a9a6a162,313,Nice normal room,10,10,1,10445893,b9bd8223-3e17-4c28-90fd-0be610e89278,room184d80db-0ae5-4576-9afc-97a33948c9e3,2272
0decf4f7-bffd-4cda-af12-05f164952455,36,Nice normal room,9,3,0,9699263,42aecf96-6718-4491-ad1d-5255e72f1042,room4db78a14-810f-41d9-b395-b410b0299996,1216
30467ce3-41fe-4762-8980-ab3a1548f1a4,998,Nice normal room,1,9,1,7968412,d4e36b24-81ad-4360-86e0-6e2d7340af36,roomaa67e8b5-6c6a-47f0-8d5b-5ea6c1d470d5,1838
31d0e211-0621-4884-a572-6d7a1de92793,959,Nice normal room,6,7,2,1531086,b9e658c5-230d-4dcb-90c7-b67db06264b4,room9b68660d-9c89-481d-985a-46a6f8a79656,798
8093c166-8390-4231-b300-e5138419fb79,628,Nice normal room,8,7,2,13983400,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room3001a5d8-e7db-4a3c-bf18-41bfaaaac010,1228
17e34a15-5099-42cb-b881-4762c825c028,800,Nice normal room,1,10,1,8906262,42aecf96-6718-4491-ad1d-5255e72f1042,roomc2b72176-ddaa-4ac3-899c-ced3a181598f,1778
61d686a7-a6a5-4ee5-a058-cfa522c2b260,850,Nice normal room,1,8,2,10713923,0826f59b-55bd-4145-9b3d-672352f6fe26,rooma2823e01-292e-4201-a72d-3bd2550f8eb7,54
2703acd3-f698-4a44-94c9-db0fde0db1d0,836,Nice normal room,4,8,1,6213646,f25dac1a-45de-48a1-98b6-e13934b6c1c9,room28d9e7c6-0ebd-4021-8739-3c6949c6e450,2326
03a83ee9-50cd-4025-8ff3-b5114650c317,74,Nice normal room,4,3,1,9451931,76636304-6ace-46c8-bfd9-3ec303293065,room52eb5422-1161-4d5c-b23d-85da11ae3058,909
40225239-311c-4a38-8252-f14f6ad5a98a,869,Nice normal room,6,5,1,9048471,1f2f8584-8cf3-4064-9b53-3d9fb2fe7891,roome8f5653d-9602-412b-8d52-1eb24c5ce95f,777
027d1165-7226-411f-a80a-dfeb4c573685,892,Nice normal room,8,3,1,6548391,76636304-6ace-46c8-bfd9-3ec303293065,roomd1cf3833-f3d4-47fe-bff3-80023ab84a81,710
85ce1ba4-0ef2-4276-94d4-1ed7617c39d8,282,Nice normal room,1,5,2,15499160,7872673b-06f8-4dad-8ac7-ff778a01082a,roomd66ec832-338d-4296-9d77-5747496ba6d0,1576
31a794a0-14b4-492f-a938-1122a707858c,442,Nice normal room,9,3,0,8728936,3f778229-889a-4dfe-9a03-8f41fd09e839,room006176b5-e879-44c2-8bc8-1d3671ee5f6b,1299
143b19af-b60a-4ae0-b983-566a79a55005,94,Nice normal room,10,3,2,4542463,1f2f8584-8cf3-4064-9b53-3d9fb2fe7891,roomcf451129-31e0-4943-91e4-d98605ba3b03,1378
e4bb5c78-bd10-4fea-93ba-866aaa8050c2,934,Nice normal room,1,2,1,14593330,ced92713-ac45-4671-b79f-264364bf274b,room5cd537ac-333a-4327-bd44-7356b8f03257,1677
c97a092d-b238-40b5-8095-5f1d717f0761,624,Nice normal room,4,7,2,13341604,b9e658c5-230d-4dcb-90c7-b67db06264b4,roome06d468b-c0e4-4a9d-a7be-755548f5da56,356
bd393c75-6010-4016-ba29-3d3368145f80,554,Nice normal room,1,8,1,14104949,530ed288-6fd2-44bd-b3f6-27206e60a262,roomc3fa45e1-43a7-481b-957f-be6e137f4df5,474
7ac492e2-2d4d-461d-9af8-89672f1dd4b5,259,Nice normal room,4,5,0,3261653,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room0e565bbb-1cbc-409e-bf7e-a852646cc517,1783
0a10a7d7-f90f-4567-8de5-e517918b2a67,198,Nice normal room,1,4,0,10326369,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room97f0ffdf-76d6-4166-ae0a-c478e3ae5ca0,871
229db507-08cd-4c34-8f3f-05977ec86a38,570,Nice normal room,10,4,2,73271,9dfb1d02-cd7f-45aa-a6ac-1c992c3f5058,roomeaa3f70d-446d-42c8-8df4-307631a027bb,290
89c9c4e8-0d8a-4faa-9057-e95234a573d4,717,Nice normal room,3,6,2,7440790,133f7304-84f4-43e9-b6df-4a2a700eac42,room744b4cb3-25c9-44fc-ad99-6ac7bb087281,1879
bf57c2ef-2a18-447b-ab84-fdf51301aee5,232,Nice normal room,8,4,2,10851633,82e9852f-76ea-4c3f-ad54-372f596b4a40,rooma7dec308-7dc0-4b98-b9b2-2e59e9520628,734
b2d218cc-97d5-43dd-b93f-6e8ddd406dcc,518,Nice normal room,2,6,2,1099599,8c63080a-d73e-4367-aca6-c3113754ea35,room644db956-3a48-4d6d-b716-e3858be02686,1812
1bb382be-3d4e-4e5d-81a2-0db735d01f38,630,Nice normal room,9,3,0,5146633,44226e16-6e16-452f-ba80-1a2095f9b582,roomdf7fddb5-1c3b-4bbe-bc59-4933022bdd55,196
4e57870f-b89f-4347-881a-c6af6d055fdc,283,Nice normal room,7,1,2,2667979,76636304-6ace-46c8-bfd9-3ec303293065,room3eff4cbc-4f04-4402-a827-1f5a0193325a,2466
294327a0-7c67-44f1-8fd1-a6723e5e6962,222,Nice normal room,1,6,0,1333939,133f7304-84f4-43e9-b6df-4a2a700eac42,roomf535c68c-621a-47bd-b1c1-39771e783f21,186
a7a033f3-493e-494e-939d-d4ca1f72b972,265,Nice normal room,2,2,1,3347595,763677b5-5c5c-480c-96da-94342f07e546,room8d32315e-371d-4dbf-b909-c561983c146e,2226
ef98887b-d477-4416-acb2-280e74811d98,878,Nice normal room,9,7,2,11984012,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,roomb77370b4-5d9e-4180-81e4-019317be3b4c,90
f88cc9be-7855-4f3a-8746-56d81f1a0770,321,Nice normal room,3,4,2,9186514,8c63080a-d73e-4367-aca6-c3113754ea35,roome3e862b9-3f1f-4a41-a808-44b0eaf57817,400
19fbe0c9-08e4-4e11-98ce-67dae3018980,438,Nice normal room,9,7,2,15327631,1f2f8584-8cf3-4064-9b53-3d9fb2fe7891,roomb78297ed-2660-4c28-8605-3fd1a5cf1905,2270
a03c5c5d-5bc6-4ca1-91c3-aaba0fc79b0e,339,Nice normal room,10,2,1,1172483,82e9852f-76ea-4c3f-ad54-372f596b4a40,room566414bf-92f4-4072-97e0-d41b8df9e297,181
f3eced8e-6a03-462a-89e4-ca94e8a5c037,587,Nice normal room,5,10,2,13316240,22677b81-c448-4dcb-8251-513a281e3418,room25433107-c994-42f8-8efd-3d8ce824049a,1153
148162c1-cb9a-4f82-af94-47995d65fb93,92,Nice normal room,7,10,2,11415186,3edb0d15-5b1c-47a4-a305-c4fa2bb7c894,room9bd4c62e-a387-4612-9af0-cbad1e51b900,2144
83848ee6-2eae-4c4b-a5af-7096978dc4b1,61,Nice normal room,1,2,0,1312745,76636304-6ace-46c8-bfd9-3ec303293065,room3be06c30-d050-4b2d-8ef7-d94c192650b6,1854
787dd047-e85e-48ca-b709-b11b164e283f,292,Nice normal room,10,8,1,8999612,2536b731-13c5-4551-a950-bc9df8cce83f,room8a6d46ed-400b-406d-95f2-1616af024b9e,2022
88dd2d5f-3a90-4811-966d-203e7aa0a13d,726,Nice normal room,3,3,0,3763703,006a50cd-1db1-40ab-85f5-54843be1ac01,roomba9e64b7-281c-4a84-9052-3702262f1d9d,1004
d53c09a8-3930-4ce8-9ad8-38fe67a9b307,344,Nice normal room,5,10,0,2609981,8c63080a-d73e-4367-aca6-c3113754ea35,room2f4d97ce-a980-43a9-bfbc-68c27e368068,2063
b8c5bc9c-7a06-4854-bfd7-18c87d703deb,264,Nice normal room,4,1,1,8712613,e0d9aef3-0690-4f86-b4ae-a9ccbfd28531,room745bb33f-aa0c-4488-af21-b6029c2ee995,2193
3fa245a5-5680-4b2b-b2b8-3c5d1e493edb,443,Nice normal room,7,6,0,4319080,82e9852f-76ea-4c3f-ad54-372f596b4a40,room599267de-1813-4d3a-940c-15c639f02e92,1847
72a78c7c-6b97-442f-972a-a3a7bac92710,118,Nice normal room,8,10,1,1286570,530ed288-6fd2-44bd-b3f6-27206e60a262,room9e23492f-8d6e-4e44-8b36-ad86426f3110,1539
6eff566b-2ff0-490c-8a58-1d33dfbfa976,213,Nice normal room,9,9,0,7704037,a97e19fe-1f75-4ed7-9e01-0806f58ae458,roomb2c8cfc5-6d90-4294-b870-f503d78a9415,2242
c1188fb1-2466-4dc7-895e-dd8653adab7b,802,Nice normal room,2,1,1,2654426,f632c5c1-dacb-4359-a353-a020c422af52,roomd8dfaf7c-49bf-498d-bac4-dcda25f77025,802
5b9b8b36-711c-4c78-ac62-c32131b041ee,826,Nice normal room,9,8,0,12877432,560145e4-f351-4449-b361-9bdd89f0a729,room0ff71ee6-6fa7-40a4-8d25-5bed40d3e85c,385
6e6c627c-9380-4228-8337-d11fe397c3e4,849,Nice normal room,6,8,1,16514581,6d6be0d3-9eb9-424f-b5f1-4116b3e51d6f,room0e2cc6b6-a949-44ee-8f8b-e2bdeebc5953,2176
21fb3a9e-988e-45d3-baad-6d6e51de6819,517,Nice normal room,3,7,1,10510052,5a68f434-24e8-46a1-a84e-7b1b775c5dbd,roomecc831d5-bd58-47aa-add7-7ec06287955e,1191
f495aa32-b3ce-461b-9f90-c823cc25f2b4,660,Nice normal room,1,6,0,14963575,103abf57-f4d4-4299-9ae0-9cb1950dad1a,roomcf513ba4-f2a9-4f71-bc9e-074e2544cc5a,2433
e485b87e-647e-4c46-a8d3-ce688945842f,481,Nice normal room,7,1,1,16478821,01d8bc35-c2bf-48c6-bce8-f10eb7668418,room65b57e19-2bd0-4709-aadb-caee6e2fb58a,2163
1d2399f4-3f60-457a-8163-8edfaec63d42,249,Nice normal room,10,3,1,252527,44226e16-6e16-452f-ba80-1a2095f9b582,room347328b5-34d8-4639-9c28-dc45907cd2a3,2292
61a1e0a8-5884-4c21-88ab-3754b4c37c58,868,Nice normal room,2,3,1,15883143,40213f52-0959-453b-8a4d-58d727d1f60e,roome5eaeaa5-b671-4655-89e1-72fe29558bf4,1864
4d7b3026-e9cc-43e7-80b3-b92bc3ddbdd3,500,Nice normal room,3,2,1,12442708,a97e19fe-1f75-4ed7-9e01-0806f58ae458,roomd3d41bcf-6710-4100-9707-1b4826b5f15c,1368
38b22f6f-4f1a-4cd5-bd50-c8db1dfb20bc,977,Nice normal room,2,5,2,1202844,006a50cd-1db1-40ab-85f5-54843be1ac01,room5c39c033-5c77-449a-bc40-cf6bc8d7c85e,2172
e7b612c2-9f3f-438d-a9cf-6e40030bb8a6,217,Nice normal room,8,6,1,6122716,ced92713-ac45-4671-b79f-264364bf274b,room60846c26-5b53-4d56-bec9-d0e57aa66d29,2219
cdb660e4-397b-4da8-b9b4-c13a2d3f81cb,819,Nice normal room,5,7,0,13510215,c8402250-eb80-4e9f-a71b-86cbb47c8165,room98488708-98fc-4f3b-881d-b4e2a77e0d11,1281
f08069c5-a3ac-417a-bb02-072956efae51,358,Nice normal room,2,4,1,13680502,b284c6d1-94f5-4a92-97ae-ab9ef5dc8fef,room8fa0bb79-b6da-4467-82a0-9999d49f1e11,285
96f33dc5-9303-460a-b1e5-ee0ff99e0950,211,Nice normal room,2,9,0,12344961,8312dcf2-46ce-4646-aea6-7e0724e2a47e,roomf3642ddb-c5d0-441c-adb3-cbab2549ee9c,1710
4b831612-f3d7-4fec-920d-88327a6e92ed,247,Nice normal room,7,2,1,13597164,8c63080a-d73e-4367-aca6-c3113754ea35,roomf0caa525-d08c-4025-860e-8960bd589316,282
f7d1ebc1-d9b5-4f1f-8672-40b1d771ab14,232,Nice normal room,5,9,1,5824210,914b111a-f0cd-4d55-8df0-36811337df45,roomd1a77378-669e-4971-b065-5d1db956451d,1231
9b297b3f-4f77-43a8-8fad-b1a9a42073de,286,Nice normal room,5,8,1,11704927,40213f52-0959-453b-8a4d-58d727d1f60e,room76363e50-33ec-410b-8355-8881253b1428,2483
0b2bd2b7-5da8-437a-994a-8b2a5ebcfa69,462,Nice normal room,7,5,2,13021457,560145e4-f351-4449-b361-9bdd89f0a729,room562128ee-fe74-4c53-a6aa-12ad94fe6cb3,1309
4e9d6c40-04a1-4f92-931c-36eca0f34404,452,Nice normal room,2,10,0,16172588,02405f5d-c46a-4438-a506-2d649f5d4190,roome4f53f6c-45e3-4c09-a340-eac6ce816e26,1026
02921909-24c6-43c0-a7fc-ebcc596d0d0c,520,Nice normal room,3,5,1,6393982,ced92713-ac45-4671-b79f-264364bf274b,roombbdbf490-603a-4852-82d5-f88e4e0373ea,2442
2f07cca7-d9c5-41dd-b7a6-acc8a200272a,78,Nice normal room,10,7,2,14320281,5a68f434-24e8-46a1-a84e-7b1b775c5dbd,roomc024bdb8-a115-4e96-a752-4aa32c8ae9ab,2166
14f8e636-56a8-457b-bae3-c4585e8c2938,835,Nice normal room,6,1,1,1574981,8c63080a-d73e-4367-aca6-c3113754ea35,room14b1e47a-002d-4534-8ede-d27dec5c3bad,1328
27fe56ae-f9d5-40f0-9d70-5defd84541fb,856,Nice normal room,6,6,1,5827613,f25dac1a-45de-48a1-98b6-e13934b6c1c9,roome28d3822-8a3c-4c44-b406-6a1e7effb2aa,2271
db0e6858-3c79-49c2-934c-2e82b575deed,33,Nice normal room,4,7,0,15902259,1f2f8584-8cf3-4064-9b53-3d9fb2fe7891,roomcf99eff3-a642-462d-ae44-9acf6c65e07f,501
bef5bd5f-0d20-411a-94a3-b67837c60a07,803,Nice normal room,3,10,2,3505339,c8402250-eb80-4e9f-a71b-86cbb47c8165,room5fc914da-2cc6-4085-83c1-8106b59427a4,87
b09916fd-c334-43af-88e3-d248729ece60,955,Nice normal room,2,10,0,14827523,e972cab3-8fbe-4da0-916a-0f400a7038fe,roomfb72d65d-4c3a-4a83-afb2-c848875c6426,521
82a67bc4-5775-4f78-b021-6c31e33dea50,670,Nice normal room,8,6,0,4998769,006a50cd-1db1-40ab-85f5-54843be1ac01,room2c165e0a-21f6-446d-a2d5-6a48a987b698,134
91b887ab-1ec7-45ef-a390-f50677fbfdd1,23,Nice normal room,8,8,1,12362511,3015b191-f883-4c97-bd52-45c4cc061443,room419866ef-108b-45fb-ac38-267b03020739,1115
f85c42d5-3dc5-4a13-891b-69b535c03d06,531,Nice normal room,5,4,1,16096813,c8402250-eb80-4e9f-a71b-86cbb47c8165,room87ae422c-4907-4e24-b9e5-b6306e7fde44,2024
b3df6307-8a95-44a2-b2a8-151fd2fc24be,643,Nice normal room,8,10,0,8356120,103abf57-f4d4-4299-9ae0-9cb1950dad1a,room92502a04-d675-4412-8f70-38cd43e165dd,1668
31aa4a1e-fce2-4906-bf1c-75a5693960eb,81,Nice normal room,9,8,1,1184092,e972cab3-8fbe-4da0-916a-0f400a7038fe,room381aa43b-d937-45a4-b1e5-5c6cd6ecf548,1910
8021d28b-5e64-4fdf-b601-15fb2f9b2471,586,Nice normal room,1,10,0,14690588,560145e4-f351-4449-b361-9bdd89f0a729,room2f17ee16-14ab-445f-abb5-e37fc1f31c49,1544
c80a4dea-0b22-435a-b103-f3a0b4149ac5,251,Nice normal room,10,10,1,8808932,3015b191-f883-4c97-bd52-45c4cc061443,room70aa12db-e4ef-479a-a83b-0a0dc00b2b87,858
c2da8ef1-d7e9-465d-a608-e16ee23919a6,562,Nice normal room,1,7,2,3472112,2aa87254-1db1-44c2-8345-8940c0db6be3,room1a0cdcf8-24f9-41cd-aa25-3600a7f1879d,755
deef0323-44ef-4dc5-a952-9090710cb8ee,897,Nice normal room,3,2,0,6977017,c107449f-9968-43df-8a49-abe249a77bf4,room68080802-fce4-419c-9830-79e672a1990d,1090
b24a67e8-e657-4a70-8a1e-32431c473e03,141,Nice normal room,7,4,2,8554817,f632c5c1-dacb-4359-a353-a020c422af52,rooma2ea5d8e-2505-46c2-bfcd-02206d5b6f21,1747
af19924e-c538-40e6-93e9-ef8cf4511517,836,Nice normal room,1,9,1,16698738,40213f52-0959-453b-8a4d-58d727d1f60e,room540e8e2b-12e9-48af-9766-f3b50fcdc1bf,568
24f9b250-187d-43e7-9aed-d85bb8a46a3b,95,Nice normal room,5,4,2,2595765,44226e16-6e16-452f-ba80-1a2095f9b582,room2b710211-b50b-40c8-83b7-337ca1ea81cd,1148
7eca0079-7645-4a55-bbd5-cc4b63eb6578,32,Nice normal room,9,10,1,11090570,8312dcf2-46ce-4646-aea6-7e0724e2a47e,roomdc1f9ecc-f8db-401c-8017-14a2f9bef70b,1920
69877715-9b3c-4836-a4d2-3f29560ee73d,529,Nice normal room,7,9,1,7642075,1c885ce6-afb4-4bf1-8982-fffd82e703b6,room4ed1ba89-1a11-4fdb-87e4-aa422c570b8e,1166
b6174429-77b7-4207-80bf-498facb34fe7,493,Nice normal room,2,2,2,6925012,c8402250-eb80-4e9f-a71b-86cbb47c8165,rooma156bfdc-0d0b-4ed6-9a92-636ba2540fa1,1265
feb02741-767e-477d-9fd6-2798f12aad2f,965,Nice normal room,7,3,0,5604179,560145e4-f351-4449-b361-9bdd89f0a729,room18f5e57d-0086-4d30-bb08-f1ae7f4ba22f,736
984e9383-8585-41f4-b62e-a0eaa7f4ceb6,483,Nice normal room,5,8,0,6876008,530ed288-6fd2-44bd-b3f6-27206e60a262,room60dad83b-94f3-4280-aba3-3bbd7ad3708a,2040
fb5bc343-2825-45aa-bc7b-b00d5ecef172,86,Nice normal room,8,7,0,14767304,3f778229-889a-4dfe-9a03-8f41fd09e839,room337c1e9f-cb84-4aa6-a650-bb43f1b9ca11,639
bdef69d9-eca5-46ec-ba5a-151ba75c9bab,497,Nice normal room,10,4,0,3447683,9f68cf47-1ee8-4a24-ad61-2d41bbae5329,rooma85b9a5e-6cc9-458a-aaac-8e82e0072da6,752
d3413cb7-be4d-437d-a3de-42c77147e098,624,Nice normal room,6,10,1,12707145,d594ce88-36d3-424a-a077-a8337f88dddb,roomc4b5a0f5-7ad5-422b-a7ae-f510e664df53,2469
c2c7e180-ce01-433a-a041-552e21484040,306,Nice normal room,8,3,0,8293806,3edb0d15-5b1c-47a4-a305-c4fa2bb7c894,room002997fd-45a0-4c04-bfbe-876b0b449341,1038
21cef296-ceb8-4c61-9b81-20aaef5bfc09,235,Nice normal room,4,5,0,3321842,1c885ce6-afb4-4bf1-8982-fffd82e703b6,room8913b32f-50c5-4ea9-8931-6d5379ab4fe8,1759
d1882dd4-6eec-48fe-a99c-726ae3d760a9,270,Nice normal room,2,9,0,3311725,006a50cd-1db1-40ab-85f5-54843be1ac01,roomceabdf5f-b25d-46ac-85ed-f71d74be1fa7,1890
0a564879-b6f0-4177-a2a0-a49bf2b67e87,180,Nice normal room,8,6,0,8310634,3f778229-889a-4dfe-9a03-8f41fd09e839,room85bcb7d1-d471-421c-a0c2-386d4cdaa438,1144
f6e59488-c17e-462a-b690-c91a4ff0c927,310,Nice normal room,2,1,2,3964920,d594ce88-36d3-424a-a077-a8337f88dddb,room9a589bf9-6e88-46b8-b365-8c0901a7274b,231
27e60dd9-7dac-48f6-8ae7-2da0384eedea,136,Nice normal room,2,1,2,14815762,3015b191-f883-4c97-bd52-45c4cc061443,room610dc4b0-3054-44f0-b58b-1848657e936b,822
c5d01cbf-f72b-479e-ae62-0070d7eab848,459,Nice normal room,6,8,2,16756502,22677b81-c448-4dcb-8251-513a281e3418,room1f403813-c919-4903-b3ef-b1c030ecebc8,479
24fcbf01-1c2b-4ddc-a79a-de1baf0deec3,76,Nice normal room,8,2,1,3601801,133f7304-84f4-43e9-b6df-4a2a700eac42,room2b013480-432f-41ad-8c96-fb4f9dca908e,2080
b49aaa4d-826d-45a2-ba19-b97d77b802a9,141,Nice normal room,10,10,1,15235729,82e9852f-76ea-4c3f-ad54-372f596b4a40,room7cf8ac3f-35a3-4adb-93e9-5056a57e2854,627
66cee0d6-6a14-4c94-bebc-ee6fa36c8ce9,358,Nice normal room,8,2,1,16264531,fea5b473-4873-4bff-91f1-eda96b0b14af,roome5787d2f-4f67-49b8-834d-ab4b47d244c7,2494
453a7148-a562-45a2-b01c-0be6b5e052fb,348,Nice normal room,4,1,2,9048376,ced92713-ac45-4671-b79f-264364bf274b,room90259055-7c5d-4bff-8a5c-de8962ccdfa1,1677
d3260301-4f81-41c9-a371-f1fd4d728ea8,453,Nice normal room,10,4,0,9208234,2aa87254-1db1-44c2-8345-8940c0db6be3,room62611243-8b40-49a3-adb1-c25167673ffb,58
523d21b0-7789-4ff6-8abc-a08fae13bb9c,273,Nice normal room,10,5,2,11449252,e972cab3-8fbe-4da0-916a-0f400a7038fe,room87bcc71d-55f2-4120-9be9-817da9b82edc,1606
